Company,System,AutoParallel,EnabledCores,EnabledChips,CoresPerChip,ThreadsPerCore,Base,Peak,CPU
Huawei,Huawei 1288H V5 (Intel Xeon Gold 6126),Yes,24,2,12,1,140.0,147,Intel Xeon Gold 6126
Huawei,Huawei 2288H V5 (Intel Xeon Gold 6126),Yes,24,2,12,1,141.0,147,Intel Xeon Gold 6126
Huawei,Huawei CH121 V5 (Intel Xeon Gold 6126),Yes,24,2,12,1,140.0,146,Intel Xeon Gold 6126
Huawei,Huawei CH121 V5 (Intel Xeon Gold 5122),Yes,8,2,4,1,121.0,124,Intel Xeon Gold 5122
Huawei,Huawei 1288H V5 (Intel Xeon Gold 5122),Yes,8,2,4,1,121.0,124,Intel Xeon Gold 5122
Huawei,Huawei 2288H V5 (Intel Xeon Gold 5122),Yes,8,2,4,1,121.0,124,Intel Xeon Gold 5122
Huawei,Huawei CH121 V5 (Intel Xeon Gold 5120),Yes,28,2,14,1,124.0,130,Intel Xeon Gold 5120
Huawei,Huawei 1288H V5 (Intel Xeon Gold 5120),Yes,28,2,14,1,124.0,130,Intel Xeon Gold 5120
Huawei,Huawei 2288H V5 (Intel Xeon Gold 5120),Yes,28,2,14,1,123.0,130,Intel Xeon Gold 5120
Huawei,Huawei 2288H V5 (Intel Xeon Gold 6150),Yes,36,2,18,1,145.0,151,Intel Xeon Gold 6150
Huawei,Huawei CH121 V5 (Intel Xeon Gold 6150),Yes,36,2,18,1,145.0,151,Intel Xeon Gold 6150
Huawei,Huawei 1288H V5 (Intel Xeon Gold 6150),Yes,36,2,18,1,145.0,150,Intel Xeon Gold 6150
Huawei,Huawei 1288H V5 (Intel Xeon Gold 5118),Yes,24,2,12,1,122.0,128,Intel Xeon Gold 5118
Huawei,Huawei CH121 V5 (Intel Xeon Gold 5118),Yes,24,2,12,1,122.0,128,Intel Xeon Gold 5118
Huawei,Huawei 2288H V5 (Intel Xeon Gold 5118),Yes,24,2,12,1,122.0,128,Intel Xeon Gold 5118
Huawei,Huawei 2288H V5 (Intel Xeon Gold 5115),Yes,20,2,10,1,121.0,126,Intel Xeon Gold 5115
Huawei,Huawei 1288H V5 (Intel Xeon Gold 5115),Yes,20,2,10,1,121.0,126,Intel Xeon Gold 5115
Huawei,Huawei CH121 V5 (Intel Xeon Gold 5115),Yes,20,2,10,1,121.0,126,Intel Xeon Gold 5115
Huawei,Huawei 2288H V5 (Intel Xeon Platinum 8153),Yes,32,2,16,1,119.0,125,Intel Xeon Platinum 8153
Huawei,Huawei 1288H V5 (Intel Xeon Platinum 8153),Yes,32,2,16,1,119.0,124,Intel Xeon Platinum 8153
Huawei,Huawei CH121 V5 (Intel Xeon Platinum 8153),Yes,32,2,16,1,119.0,124,Intel Xeon Platinum 8153
Huawei,Huawei 1288H V5 (Intel Xeon Platinum 8156),Yes,8,2,4,1,121.0,123,Intel Xeon Platinum 8156
Huawei,Huawei 2288H V5 (Intel Xeon Platinum 8156),Yes,8,2,4,1,121.0,123,Intel Xeon Platinum 8156
Huawei,Huawei CH121 V5 (Intel Xeon Platinum 8156),Yes,8,2,4,1,120.0,123,Intel Xeon Platinum 8156
Huawei,Huawei 2288H V5 (Intel Xeon Platinum 8164),Yes,52,2,26,1,132.0,139,Intel Xeon Platinum 8164
Huawei,Huawei 1288H V5 (Intel Xeon Platinum 8164),Yes,52,2,26,1,131.0,139,Intel Xeon Platinum 8164
Huawei,Huawei CH121 V5 (Intel Xeon Platinum 8164),Yes,52,2,26,1,131.0,139,Intel Xeon Platinum 8164
Huawei,Huawei 1288H V5 (Intel Xeon Silver 4114),Yes,20,2,10,1,113.0,118,Intel Xeon Silver 4114
Huawei,Huawei 2288H V5 (Intel Xeon Silver 4114),Yes,20,2,10,1,113.0,118,Intel Xeon Silver 4114
Huawei,Huawei CH121 V5 (Intel Xeon Silver 4114),Yes,20,2,10,1,113.0,118,Intel Xeon Silver 4114
Huawei,Huawei CH242 V3 (Intel Xeon E7-8894 v4),Yes,96,4,24,1,121.0,127,Intel Xeon E7-8894 v4
Huawei,Huawei 1288H V5 (Intel Xeon Silver 4112),Yes,8,2,4,1,98.0,101,Intel Xeon Silver 4112
Huawei,Huawei 2288H V5 (Intel Xeon Silver 4112),Yes,8,2,4,1,97.8,100,Intel Xeon Silver 4112
Huawei,Huawei CH121 V5 (Intel Xeon Silver 4112),Yes,8,2,4,1,97.7,100,Intel Xeon Silver 4112
Huawei,Huawei 2288H V5 (Intel Xeon Bronze 3106),Yes,16,2,8,1,73.9,75.3,Intel Xeon Bronze 3106
Huawei,Huawei 1288H V5 (Intel Xeon Bronze 3106),Yes,16,2,8,1,73.8,75.3,Intel Xeon Bronze 3106
Huawei,Huawei 1288H V5 (Intel Xeon Silver 4110),Yes,16,2,8,1,107.0,112,Intel Xeon Silver 4110
Huawei,Huawei CH121 V5 (Intel Xeon Silver 4110),Yes,16,2,8,1,107.0,112,Intel Xeon Silver 4110
Huawei,Huawei 2288H V5 (Intel Xeon Silver 4110),Yes,16,2,8,1,107.0,112,Intel Xeon Silver 4110
Huawei,Huawei 2288H V5 (Intel Xeon Silver 4108),Yes,16,2,8,1,102.0,108,Intel Xeon Silver 4108
Huawei,Huawei 1288H V5 (Intel Xeon Silver 4108),Yes,16,2,8,1,102.0,108,Intel Xeon Silver 4108
Huawei,Huawei CH121 V5 (Intel Xeon Silver 4108),Yes,16,2,8,1,103.0,109,Intel Xeon Silver 4108
Huawei,Huawei CH121 V5 (Intel Xeon Bronze 3104),Yes,12,2,6,1,67.9,69.2,Intel Xeon Bronze 3104
Huawei,Huawei 1288H V5 (Intel Xeon Bronze 3104),Yes,12,2,6,1,67.8,69.2,Intel Xeon Bronze 3104
Huawei,Huawei 2288H V5 (Intel Xeon Bronze 3104),Yes,12,2,6,1,68.0,69.2,Intel Xeon Bronze 3104
Huawei,Huawei 1288H V5 (Intel Xeon Silver 4116),Yes,24,2,12,1,117.0,122,Intel Xeon Silver 4116
Huawei,Huawei 2288H V5 (Intel Xeon Silver 4116),Yes,24,2,12,1,116.0,122,Intel Xeon Silver 4116
Huawei,Huawei CH121 V5 (Intel Xeon Silver 4116),Yes,24,2,12,1,116.0,122,Intel Xeon Silver 4116
Huawei,Huawei 2288H V5 (Intel Xeon Gold 6144),Yes,16,2,8,1,149.0,153,Intel Xeon Gold 6144
Huawei,Huawei 2288H V5 (Intel Xeon Gold 6146),Yes,24,2,12,1,152.0,157,Intel Xeon Gold 6146
Inspur Corporation,Inspur NF5280M4 (Intel Xeon E5-2698 v4),Yes,40,2,20,1,116.0,123,Intel Xeon E5-2698 v4
Inspur Corporation,Inspur NF5180M4 (Intel Xeon E5-2698 v4),Yes,40,2,20,1,116.0,123,Intel Xeon E5-2698 v4
Inspur Corporation,Inspur NF5180M4 (Intel Xeon E5-2630 v4),Yes,20,2,10,1,108.0,112,Intel Xeon E5-2630 v4
Inspur Corporation,Inspur NF5170M4 (Intel Xeon E5-2640 v4),Yes,20,2,10,2,98.5,106,Intel Xeon E5-2640 v4
Inspur Corporation,Inspur NF5180M4 (Intel Xeon E5-2630 v4),Yes,20,2,10,1,108.0,113,Intel Xeon E5-2630 v4
Inspur Corporation,Inspur NF5270M4 (Intel Xeon E5-2630 v4),Yes,20,2,10,1,108.0,112,Intel Xeon E5-2630 v4
Inspur Corporation,Inspur NF5180M4 (Intel Xeon E5-2620 v4),Yes,16,2,8,2,94.7,101,Intel Xeon E5-2620 v4
Inspur Corporation,Inspur NF5280M4 (Intel Xeon E5-2620 v4),Yes,16,2,8,2,94.6,102,Intel Xeon E5-2620 v4
Inspur Corporation,Inspur NF5270M4 (Intel Xeon E5-2620 v4),Yes,16,2,8,2,94.2,101,Intel Xeon E5-2620 v4
Inspur Corporation,Inspur NF5280M4 (Intel Xeon E5-2620 v4),Yes,16,2,8,1,107.0,112,Intel Xeon E5-2620 v4
Inspur Corporation,Inspur NF5170M4 (Intel Xeon E5-2630 v4),Yes,20,2,10,1,108.0,112,Intel Xeon E5-2630 v4
Inspur Corporation,Inspur NF5180M4 (Intel Xeon E5-2640 v4),Yes,20,2,10,1,114.0,119,Intel Xeon E5-2640 v4
Inspur Corporation,Inspur NF5270M4 (Intel Xeon E5-2640 v4),Yes,20,2,10,1,114.0,119,Intel Xeon E5-2640 v4
Inspur Corporation,Inspur NF5180M4 (Intel Xeon E5-2620 v4),Yes,16,2,8,1,108.0,112,Intel Xeon E5-2620 v4
Inspur Corporation,Inspur NF5270M4 (Intel Xeon E5-2620 v4),Yes,16,2,8,1,107.0,112,Intel Xeon E5-2620 v4
Inspur Corporation,Inspur NF5280M4 (Intel Xeon E5-2630 v4),Yes,20,2,10,1,108.0,113,Intel Xeon E5-2630 v4
Inspur Corporation,Inspur NF5170M4 (Intel Xeon E5-2640 v4),Yes,20,2,10,1,114.0,119,Intel Xeon E5-2640 v4
Inspur Corporation,Inspur NF5280M4 (Intel Xeon E5-2640 v4),Yes,20,2,10,1,114.0,119,Intel Xeon E5-2640 v4
Inspur Corporation,Inspur NF5170M4 (Intel Xeon E5-2620 v4),Yes,16,2,8,2,107.0,111,Intel Xeon E5-2620 v4
Lenovo Global Technology,"ThinkSystem ST550 (2.00 GHz, Intel Xeon Gold 6138)",Yes,40,2,20,1,136.0,144,Intel Xeon Gold 6138
Lenovo Global Technology,"ThinkSystem SR530 (2.00 GHz, Intel Xeon Gold 6138)",Yes,40,2,20,1,137.0,145,Intel Xeon Gold 6138
Lenovo Global Technology,"ThinkSystem SR550 (2.00 GHz, Intel Xeon Gold 6138)",Yes,40,2,20,1,137.0,145,Intel Xeon Gold 6138
Lenovo Global Technology,"ThinkSystem SR850 (2.10 GHz, Intel Xeon Platinum 8176)",Yes,112,4,28,1,135.0,142,Intel Xeon Platinum 8176
Lenovo Global Technology,"ThinkSystem SN550 (2.10 GHz, Intel Xeon Platinum 8176)",Yes,56,2,28,1,143.0,151,Intel Xeon Platinum 8176
Lenovo Global Technology,"ThinkSystem SN850 (2.10 GHz, Intel Xeon Platinum 8176)",Yes,112,4,28,1,141.0,149,Intel Xeon Platinum 8176
Lenovo Global Technology,"ThinkSystem SD530 (2.10 GHz, Intel Xeon Platinum 8176)",Yes,56,2,28,1,144.0,151,Intel Xeon Platinum 8176
Lenovo Global Technology,"ThinkSystem SR630 (2.50 GHz, Intel Xeon Platinum 8180)",Yes,56,2,28,1,148.0,155,Intel Xeon Platinum 8180
Lenovo Global Technology,"ThinkSystem SR630 (2.50 GHz, Intel Xeon Platinum 8180)",Yes,28,1,28,1,143.0,148,Intel Xeon Platinum 8180
Lenovo Global Technology,"ThinkSystem SR950 (2.50 GHz, Intel Xeon Platinum 8180)",Yes,112,4,28,1,145.0,151,Intel Xeon Platinum 8180
Lenovo Global Technology,"ThinkSystem SR950 (2.50 GHz, Intel Xeon Platinum 8180)",Yes,224,8,28,1,127.0,134,Intel Xeon Platinum 8180
Lenovo Global Technology,"ThinkSystem SR650 (2.50 GHz, Intel Xeon Platinum 8180)",Yes,56,2,28,1,148.0,155,Intel Xeon Platinum 8180
Lenovo Global Technology,"ThinkSystem SR650 (2.50 GHz, Intel Xeon Platinum 8180)",Yes,28,1,28,1,142.0,147,Intel Xeon Platinum 8180
Lenovo Global Technology,"Lenovo ThinkServer RS160 (3.00 GHz, Intel Xeon E3-1220 v6)",Yes,4,1,4,1,94.1,95.6,Intel Xeon E3-1220 v6
Lenovo Global Technology,"Lenovo ThinkServer RS160 (3.30 GHz, Intel Xeon E3-1225 v6)",Yes,4,1,4,1,97.9,99.3,Intel Xeon E3-1225 v6
Lenovo Global Technology,"Lenovo ThinkServer RS160 (3.50 GHz, Intel Xeon E3-1230 v6)",Yes,4,1,4,1,101.0,103,Intel Xeon E3-1230 v6
Lenovo Global Technology,"Lenovo ThinkServer RS160 (3.70 GHz, Intel Xeon E3-1240 v6)",Yes,4,1,4,1,104.0,106,Intel Xeon E3-1240 v6
Lenovo Global Technology,"Lenovo ThinkServer RS160 (3.80 GHz, Intel Xeon E3-1270 v6)",Yes,4,1,4,1,106.0,107,Intel Xeon E3-1270 v6
Lenovo Global Technology,"Lenovo ThinkServer TS460 (3.00 GHz, Intel Xeon E3-1220 v6)",Yes,4,1,4,1,94.4,95.8,Intel Xeon E3-1220 v6
Lenovo Global Technology,"Lenovo ThinkServer TS460 (3.30 GHz, Intel Xeon E3-1225 v6)",Yes,4,1,4,1,97.8,99.2,Intel Xeon E3-1225 v6
Lenovo Global Technology,"Lenovo ThinkServer TS460 (3.50 GHz, Intel Xeon E3-1230 v6)",Yes,4,1,4,1,101.0,103,Intel Xeon E3-1230 v6
Lenovo Global Technology,"Lenovo ThinkServer TS460 (3.70 GHz, Intel Xeon E3-1240 v6)",Yes,4,1,4,1,104.0,106,Intel Xeon E3-1240 v6
Lenovo Global Technology,"Lenovo ThinkServer TS460 (3.80 GHz, Intel Xeon E3-1270 v6)",Yes,4,1,4,1,106.0,108,Intel Xeon E3-1270 v6
Lenovo Global Technology,"Lenovo System x3250 M6 (3.00 GHz, Intel Xeon E3-1220 v6)",Yes,4,1,4,1,93.6,95.1,Intel Xeon E3-1220 v6
Lenovo Global Technology,"Lenovo System x3250 M6 (3.30 GHz, Intel Xeon E3-1225 v6)",Yes,4,1,4,1,97.1,98.6,Intel Xeon E3-1225 v6
Lenovo Global Technology,"Lenovo System x3250 M6 (3.50 GHz, Intel Xeon E3-1230 v6)",Yes,4,1,4,1,101.0,102,Intel Xeon E3-1230 v6
Lenovo Global Technology,"Lenovo System x3250 M6 (3.70 GHz, Intel Xeon E3-1240 v6)",Yes,4,1,4,1,104.0,106,Intel Xeon E3-1240 v6
Lenovo Global Technology,"Lenovo System x3250 M6 (3.80 GHz, Intel Xeon E3-1270 v6)",Yes,4,1,4,1,105.0,107,Intel Xeon E3-1270 v6
Lenovo Global Technology,"Lenovo ThinkServer TS150 (3.30 GHz, Intel Xeon E3-1225 v6)",Yes,4,1,4,1,97.2,98.7,Intel Xeon E3-1225 v6
Lenovo Global Technology,"Lenovo ThinkServer TS150 (3.70 GHz, Intel Xeon E3-1240 v6)",Yes,4,1,4,1,104.0,106,Intel Xeon E3-1240 v6
Lenovo Global Technology,"Lenovo ThinkServer TS150 (3.70 GHz, Intel Xeon E3-1245 v6)",Yes,4,1,4,1,104.0,106,Intel Xeon E3-1245 v6
Lenovo Global Technology,"Lenovo ThinkServer TS150 (3.80 GHz, Intel Xeon E3-1270 v6)",Yes,4,1,4,1,105.0,107,Intel Xeon E3-1270 v6
Lenovo Global Technology,"Lenovo ThinkServer TS150 (3.80 GHz, Intel Xeon E3-1275 v6)",Yes,4,1,4,1,106.0,107,Intel Xeon E3-1275 v6
Lenovo Global Technology,"Lenovo ThinkServer TS150 (3.00 GHz, Intel Xeon E3-1220 v6)",Yes,4,1,4,1,93.7,95.1,Intel Xeon E3-1220 v6
Lenovo Global Technology,"Lenovo ThinkServer TS150 (3.50 GHz, Intel Xeon E3-1230 v6)",Yes,4,1,4,1,101.0,102,Intel Xeon E3-1230 v6
Lenovo Global Technology,"ThinkSystem SR950 (2.60 GHz, Intel Xeon Gold 6126)",Yes,48,4,12,1,143.0,150,Intel Xeon Gold 6126
Lenovo Global Technology,"ThinkSystem SR950 (3.00 GHz, Intel Xeon Platinum 8158)",Yes,48,4,12,1,149.0,155,Intel Xeon Platinum 8158
Lenovo Global Technology,"ThinkSystem ST550 (2.60 GHz, Intel Xeon Silver 4112)",Yes,8,2,4,1,98.2,101,Intel Xeon Silver 4112
Lenovo Global Technology,"ThinkSystem ST550 (1.70 GHz, Intel Xeon Bronze 3104)",Yes,12,2,6,1,68.3,69.5,Intel Xeon Bronze 3104
Lenovo Global Technology,"ThinkSystem ST550 (1.70 GHz, Intel Xeon Bronze 3106)",Yes,16,2,8,1,74.1,75.6,Intel Xeon Bronze 3106
Lenovo Global Technology,"ThinkSystem ST550 (2.20 GHz, Intel Xeon Silver 4114)",Yes,20,2,10,1,113.0,119,Intel Xeon Silver 4114
Lenovo Global Technology,"ThinkSystem ST550 (1.80 GHz, Intel Xeon Silver 4108)",Yes,16,2,8,1,103.0,109,Intel Xeon Silver 4108
Lenovo Global Technology,"ThinkSystem ST550 (2.10 GHz, Intel Xeon Silver 4116)",Yes,24,2,12,1,115.0,120,Intel Xeon Silver 4116
Lenovo Global Technology,"ThinkSystem ST550 (2.40 GHz, Intel Xeon Gold 5115)",Yes,20,2,10,1,120.0,126,Intel Xeon Gold 5115
Lenovo Global Technology,"ThinkSystem ST550 (2.00 GHz, Intel Xeon Silver 4109T)",Yes,16,2,8,1,106.0,111,Intel Xeon Silver 4109T
Lenovo Global Technology,"ThinkSystem ST550 (2.30 GHz, Intel Xeon Gold 5118)",Yes,24,2,12,1,123.0,129,Intel Xeon Gold 5118
Lenovo Global Technology,"ThinkSystem ST550 (2.10 GHz, Intel Xeon Silver 4110)",Yes,16,2,8,1,107.0,113,Intel Xeon Silver 4110
Lenovo Global Technology,"ThinkSystem ST550 (2.20 GHz, Intel Xeon Gold 5120)",Yes,28,2,14,1,123.0,129,Intel Xeon Gold 5120
Lenovo Global Technology,"ThinkSystem ST550 (2.20 GHz, Intel Xeon Gold 5120T)",Yes,28,2,14,1,123.0,129,Intel Xeon Gold 5120T
Lenovo Global Technology,"ThinkSystem ST550 (3.60 GHz, Intel Xeon Gold 5122)",Yes,8,2,4,1,122.0,125,Intel Xeon Gold 5122
Lenovo Global Technology,"ThinkSystem ST550 (2.60 GHz, Intel Xeon Gold 6126)",Yes,24,2,12,1,140.0,146,Intel Xeon Gold 6126
Lenovo Global Technology,"ThinkSystem ST550 (2.60 GHz, Intel Xeon Gold 6126T)",Yes,24,2,12,1,140.0,146,Intel Xeon Gold 6126T
Lenovo Global Technology,"ThinkSystem ST550 (2.10 GHz, Intel Xeon Gold 6130)",Yes,32,2,16,1,137.0,145,Intel Xeon Gold 6130
Lenovo Global Technology,"ThinkSystem ST550 (2.10 GHz, Intel Xeon Gold 6130T)",Yes,32,2,16,1,137.0,145,Intel Xeon Gold 6130T
Lenovo Global Technology,"ThinkSystem ST550 (2.00 GHz, Intel Xeon Gold 6138T)",Yes,40,2,20,1,135.0,143,Intel Xeon Gold 6138T
Lenovo Global Technology,"ThinkSystem ST550 (2.00 GHz, Intel Xeon Platinum 8153)",Yes,32,2,16,1,119.0,125,Intel Xeon Platinum 8153
Lenovo Global Technology,"ThinkSystem SR530 (1.70 GHz, Intel Xeon Bronze 3104)",Yes,12,2,6,1,68.5,69.8,Intel Xeon Bronze 3104
Lenovo Global Technology,"ThinkSystem SR530 (1.70 GHz, Intel Xeon Bronze 3106)",Yes,16,2,8,1,74.6,76.2,Intel Xeon Bronze 3106
Lenovo Global Technology,"ThinkSystem SR530 (2.60 GHz, Intel Xeon Silver 4112)",Yes,8,2,4,1,98.7,102,Intel Xeon Silver 4112
Lenovo Global Technology,"ThinkSystem SR530 (1.80 GHz, Intel Xeon Silver 4108)",Yes,16,2,8,1,103.0,109,Intel Xeon Silver 4108
Lenovo Global Technology,"ThinkSystem SR530 (2.20 GHz, Intel Xeon Silver 4114)",Yes,20,2,10,1,113.0,118,Intel Xeon Silver 4114
Lenovo Global Technology,"ThinkSystem SR530 (2.00 GHz, Intel Xeon Silver 4109T)",Yes,16,2,8,1,106.0,112,Intel Xeon Silver 4109T
Lenovo Global Technology,"ThinkSystem SR530 (2.10 GHz, Intel Xeon Silver 4116)",Yes,24,2,12,1,113.0,119,Intel Xeon Silver 4116
Lenovo Global Technology,"ThinkSystem SR530 (2.10 GHz, Intel Xeon Silver 4110)",Yes,16,2,8,1,108.0,113,Intel Xeon Silver 4110
Lenovo Global Technology,"ThinkSystem SR530 (2.30 GHz, Intel Xeon Gold 5118)",Yes,24,2,12,1,123.0,128,Intel Xeon Gold 5118
Lenovo Global Technology,"ThinkSystem SR530 (2.20 GHz, Intel Xeon Gold 5120)",Yes,28,2,14,1,122.0,128,Intel Xeon Gold 5120
Lenovo Global Technology,"ThinkSystem SR530 (2.20 GHz, Intel Xeon Gold 5120T)",Yes,28,2,14,1,122.0,129,Intel Xeon Gold 5120T
Lenovo Global Technology,"ThinkSystem SR530 (2.60 GHz, Intel Xeon Gold 6126)",Yes,24,2,12,1,140.0,146,Intel Xeon Gold 6126
Lenovo Global Technology,"ThinkSystem SR530 (2.60 GHz, Intel Xeon Gold 6126T)",Yes,24,2,12,1,140.0,146,Intel Xeon Gold 6126T
Lenovo Global Technology,"ThinkSystem SR530 (2.10 GHz, Intel Xeon Gold 6130)",Yes,32,2,16,1,136.0,144,Intel Xeon Gold 6130
Lenovo Global Technology,"ThinkSystem SR530 (2.10 GHz, Intel Xeon Gold 6130T)",Yes,32,2,16,1,137.0,145,Intel Xeon Gold 6130T
Lenovo Global Technology,"ThinkSystem SR530 (3.60 GHz, Intel Xeon Platinum 8156)",Yes,8,2,4,1,122.0,125,Intel Xeon Platinum 8156
Lenovo Global Technology,"ThinkSystem SR550 (1.70 GHz, Intel Xeon Bronze 3104)",Yes,12,2,6,1,68.4,69.7,Intel Xeon Bronze 3104
Lenovo Global Technology,"ThinkSystem SR550 (2.10 GHz, Intel Xeon Gold 6130)",Yes,32,2,16,1,137.0,144,Intel Xeon Gold 6130
Lenovo Global Technology,"ThinkSystem SR550 (1.70 GHz, Intel Xeon Bronze 3106)",Yes,16,2,8,1,74.6,76.2,Intel Xeon Bronze 3106
Lenovo Global Technology,"ThinkSystem SR550 (2.10 GHz, Intel Xeon Gold 6130T)",Yes,32,2,16,1,137.0,145,Intel Xeon Gold 6130T
Lenovo Global Technology,"ThinkSystem SR550 (1.80 GHz, Intel Xeon Silver 4108)",Yes,16,2,8,1,103.0,109,Intel Xeon Silver 4108
Lenovo Global Technology,"ThinkSystem SR550 (3.60 GHz, Intel Xeon Platinum 8156)",Yes,8,2,4,1,122.0,125,Intel Xeon Platinum 8156
Lenovo Global Technology,"ThinkSystem SR550 (2.00 GHz, Intel Xeon Silver 4109T)",Yes,16,2,8,1,106.0,111,Intel Xeon Silver 4109T
Lenovo Global Technology,"ThinkSystem SR550 (2.20 GHz, Intel Xeon Gold 5120T)",Yes,28,2,14,1,123.0,130,Intel Xeon Gold 5120T
Lenovo Global Technology,"ThinkSystem SR550 (2.10 GHz, Intel Xeon Silver 4110)",Yes,16,2,8,1,107.0,112,Intel Xeon Silver 4110
Lenovo Global Technology,"ThinkSystem SR550 (3.60 GHz, Intel Xeon Gold 5122)",Yes,8,2,4,1,121.0,124,Intel Xeon Gold 5122
Lenovo Global Technology,"ThinkSystem SR550 (2.60 GHz, Intel Xeon Silver 4112)",Yes,8,2,4,1,98.8,102,Intel Xeon Silver 4112
Lenovo Global Technology,"ThinkSystem SR550 (2.60 GHz, Intel Xeon Gold 6126)",Yes,24,2,12,1,140.0,146,Intel Xeon Gold 6126
Lenovo Global Technology,"ThinkSystem SR550 (2.20 GHz, Intel Xeon Silver 4114)",Yes,20,2,10,1,113.0,118,Intel Xeon Silver 4114
Lenovo Global Technology,"ThinkSystem SR550 (2.60 GHz, Intel Xeon Gold 6126T)",Yes,24,2,12,1,140.0,146,Intel Xeon Gold 6126T
Lenovo Global Technology,"ThinkSystem SR550 (2.10 GHz, Intel Xeon Silver 4116)",Yes,24,2,12,1,113.0,118,Intel Xeon Silver 4116
Lenovo Global Technology,"ThinkSystem SR550 (2.30 GHz, Intel Xeon Gold 5118)",Yes,24,2,12,1,123.0,128,Intel Xeon Gold 5118
Lenovo Global Technology,"ThinkSystem SR550 (2.20 GHz, Intel Xeon Gold 5120)",Yes,28,2,14,1,122.0,129,Intel Xeon Gold 5120
Lenovo Global Technology,"ThinkSystem SN550 (1.70 GHz, Intel Xeon Bronze 3106)",Yes,16,2,8,1,73.8,75.3,Intel Xeon Bronze 3106
Lenovo Global Technology,"ThinkSystem SN550 (2.30 GHz, Intel Xeon Gold 5118)",Yes,24,2,12,1,123.0,129,Intel Xeon Gold 5118
Lenovo Global Technology,"ThinkSystem SN550 (2.00 GHz, Intel Xeon Silver 4109T)",Yes,16,2,8,1,107.0,112,Intel Xeon Silver 4109T
Lenovo Global Technology,"ThinkSystem SN550 (2.10 GHz, Intel Xeon Gold 6130)",Yes,32,2,16,1,138.0,145,Intel Xeon Gold 6130
Lenovo Global Technology,"ThinkSystem SN550 (2.10 GHz, Intel Xeon Silver 4110)",Yes,16,2,8,1,108.0,113,Intel Xeon Silver 4110
Lenovo Global Technology,"ThinkSystem SN550 (2.10 GHz, Intel Xeon Gold 6130T)",Yes,32,2,16,1,138.0,146,Intel Xeon Gold 6130T
Lenovo Global Technology,"ThinkSystem SN550 (2.60 GHz, Intel Xeon Silver 4112)",Yes,8,2,4,1,98.4,101,Intel Xeon Silver 4112
Lenovo Global Technology,"ThinkSystem SN550 (2.00 GHz, Intel Xeon Gold 6138)",Yes,40,2,20,1,137.0,145,Intel Xeon Gold 6138
Lenovo Global Technology,"ThinkSystem SN550 (2.10 GHz, Intel Xeon Silver 4116)",Yes,24,2,12,1,115.0,121,Intel Xeon Silver 4116
Lenovo Global Technology,"ThinkSystem SN550 (2.30 GHz, Intel Xeon Gold 6140)",Yes,36,2,18,1,141.0,148,Intel Xeon Gold 6140
Lenovo Global Technology,"ThinkSystem SN550 (2.60 GHz, Intel Xeon Gold 6142)",Yes,32,2,16,1,144.0,150,Intel Xeon Gold 6142
Lenovo Global Technology,"ThinkSystem SN550 (2.70 GHz, Intel Xeon Gold 6150)",Yes,36,2,18,1,145.0,151,Intel Xeon Gold 6150
Lenovo Global Technology,"ThinkSystem SN550 (2.00 GHz, Intel Xeon Platinum 8164)",Yes,52,2,26,1,139.0,148,Intel Xeon Platinum 8164
Lenovo Global Technology,"ThinkSystem SN550 (2.10 GHz, Intel Xeon Platinum 8170)",Yes,52,2,26,1,141.0,149,Intel Xeon Platinum 8170
Lenovo Global Technology,"ThinkSystem SN550 (2.10 GHz, Intel Xeon Gold 6152)",Yes,44,2,22,1,139.0,147,Intel Xeon Gold 6152
Lenovo Global Technology,"ThinkSystem SN550 (3.00 GHz, Intel Xeon Platinum 8158)",Yes,24,2,12,1,147.0,153,Intel Xeon Platinum 8158
Lenovo Global Technology,"ThinkSystem SN550 (2.10 GHz, Intel Xeon Platinum 8160)",Yes,48,2,24,1,141.0,149,Intel Xeon Platinum 8160
Lenovo Global Technology,"ThinkSystem SR950 (2.60 GHz, Intel Xeon Gold 6126T)",Yes,48,4,12,1,143.0,150,Intel Xeon Gold 6126T
Lenovo Global Technology,"ThinkSystem SR950 (2.10 GHz, Intel Xeon Gold 6130T)",Yes,64,4,16,1,140.0,148,Intel Xeon Gold 6130T
Lenovo Global Technology,"ThinkSystem SR950 (2.60 GHz, Intel Xeon Gold 6132)",Yes,56,4,14,1,142.0,148,Intel Xeon Gold 6132
Lenovo Global Technology,"ThinkSystem SR950 (3.20 GHz, Intel Xeon Gold 6134M)",Yes,32,4,8,1,152.0,157,Intel Xeon Gold 6134M
Lenovo Global Technology,"ThinkSystem SN850 (2.40 GHz, Intel Xeon Gold 6148)",Yes,80,4,20,1,142.0,149,Intel Xeon Gold 6148
Lenovo Global Technology,"ThinkSystem SN850 (2.70 GHz, Intel Xeon Gold 6150)",Yes,72,4,18,1,146.0,152,Intel Xeon Gold 6150
Lenovo Global Technology,"ThinkSystem SR950 (3.60 GHz, Intel Xeon Platinum 8156)",Yes,16,4,4,1,137.0,141,Intel Xeon Platinum 8156
Lenovo Global Technology,"ThinkSystem SR950 (2.10 GHz, Intel Xeon Platinum 8160M)",Yes,96,4,24,1,141.0,148,Intel Xeon Platinum 8160M
Lenovo Global Technology,"ThinkSystem SN850 (2.00 GHz, Intel Xeon Platinum 8153)",Yes,64,4,16,1,122.0,128,Intel Xeon Platinum 8153
