Company,System,BaseCopies,EnabledCores,EnabledChips,CoresPerChip,ThreadsPerCore,Base,Peak,CPU
Cisco Systems,"Cisco UCS C480 M5 (Intel Xeon Gold 6136, 3.00GHz)",96,48,4,12,2,2880.0,3050,Intel Xeon Gold 6136
Cisco Systems,"Cisco UCS C480 M5 (Intel Xeon Gold 6150, 2.70GHz)",144,72,4,18,2,3770.0,3950,Intel Xeon Gold 6150
Cisco Systems,"Cisco UCS C480 M5 (Intel Xeon Gold 6126, 2.60GHz)",96,48,4,12,2,2610.0,2760,Intel Xeon Gold 6126
Cisco Systems,"Cisco UCS C480 M5 (Intel Xeon Gold 6128, 3.40GHz)",48,24,4,6,2,1630.0,1730,Intel Xeon Gold 6128
Cisco Systems,"Cisco UCS C480 M5 (Intel Xeon Gold 6154, 3.00GHz)",144,72,4,18,2,4060.0,4240,Intel Xeon Gold 6154
Cisco Systems,"Cisco UCS C480 M5 (Intel Xeon Gold 6132, 2.60GHz)",112,56,4,14,2,3040.0,3200,Intel Xeon Gold 6132
Cisco Systems,"Cisco UCS C480 M5 (Intel Xeon Gold 6142, 2.60GHz)",128,64,4,16,2,3360.0,3540,Intel Xeon Gold 6142
Cisco Systems,"Cisco UCS C480 M5 (Intel Xeon Gold 6134, 3.20GHz)",64,32,4,8,2,2110.0,2240,Intel Xeon Gold 6134
Cisco Systems,"Cisco UCS C480 M5 (Intel Xeon Gold 5122, 3.60GHz)",32,16,4,4,2,1100.0,1170,Intel Xeon Gold 5122
Cisco Systems,"Cisco UCS B200 M5 (Intel Xeon Gold 6152, 2.10 GHz)",88,44,2,22,2,1930.0,2030,Intel Xeon Gold 6152
Cisco Systems,"Cisco UCS B200 M5 (Intel Xeon Platinum 8164, 2.00 GHz)",104,52,2,26,2,2200.0,2300,Intel Xeon Platinum 8164
Cisco Systems,"Cisco UCS B200 M5 (Intel Xeon Platinum 8168, 2.70GHz)",96,48,2,24,2,2450.0,2560,Intel Xeon Platinum 8168
Cisco Systems,"Cisco UCS B200 M5 (Intel Xeon Platinum 8160, 2.10GHz)",96,48,2,24,2,2160.0,2260,Intel Xeon Platinum 8160
Cisco Systems,"Cisco UCS B200 M5 (Intel Xeon Platinum 8153, 2.00GHz)",64,32,2,16,2,1340.0,1420,Intel Xeon Platinum 8153
Cisco Systems,"Cisco UCS B200 M5 (Intel Xeon Platinum 8176, 2.10GHz)",112,56,2,28,2,2410.0,2510,Intel Xeon Platinum 8176
Cisco Systems,"Cisco UCS B200 M5 (Intel Xeon Platinum 8170, 2.10 GHz)",104,52,2,26,2,2300.0,2410,Intel Xeon Platinum 8170
Cisco Systems,"Cisco UCS B200 M5 (Intel Xeon Platinum 8180, 2.50 GHz)",112,56,2,28,2,2660.0,2770,Intel Xeon Platinum 8180
Cisco Systems,"Cisco UCS C220 M5 (Intel Xeon Platinum 8160, 2.10GHz)",96,48,2,24,2,2220.0,2320,Intel Xeon Platinum 8160
Cisco Systems,"Cisco UCS C220 M5 (Intel Xeon Platinum 8180, 2.50GHz)",112,56,2,28,2,2690.0,2800,Intel Xeon Platinum 8180
Cisco Systems,"Cisco UCS C220 M5 (Intel Xeon Gold 6126, 2.60GHz)",48,24,2,12,2,1350.0,1430,Intel Xeon Gold 6126
Cisco Systems,"Cisco UCS C220 M5 (Intel Xeon Gold 6136, 3.00GHz)",48,24,2,12,2,1480.0,1570,Intel Xeon Gold 6136
Cisco Systems,"Cisco UCS C220 M5 (Intel Xeon Platinum 8176, 2.10GHz)",112,56,2,28,2,2420.0,2520,Intel Xeon Platinum 8176
Cisco Systems,"Cisco UCS C220 M5 (Intel Xeon Platinum 8156, 3.60GHz)",16,8,2,4,2,549.0,585,Intel Xeon Platinum 8156
Cisco Systems,"Cisco UCS C220 M5 (Intel Xeon Gold 6148, 2.40 GHz)",80,40,2,20,2,1940.0,2040,Intel Xeon Gold 6148
Cisco Systems,"Cisco UCS C220 M5 (Intel Xeon Gold 6132, 2.60GHz)",56,28,2,14,2,1530.0,1620,Intel Xeon Gold 6132
Cisco Systems,"Cisco UCS C220 M5 (Intel Xeon Platinum 8168, 2.70 GHz)",96,48,2,24,2,2530.0,2630,Intel Xeon Platinum 8168
Cisco Systems,"Cisco UCS C220 M5 (Intel Xeon Gold 5120, 2.20GHz)",56,28,2,14,2,1260.0,1330,Intel Xeon Gold 5120
Cisco Systems,"Cisco UCS C220 M5 (Intel Xeon Platinum 8158, 3.00GHz)",48,24,2,12,2,1490.0,1580,Intel Xeon Platinum 8158
Cisco Systems,"Cisco UCS C220 M5 (Intel Xeon Gold 5122, 3.60GHz)",16,8,2,4,2,551.0,585,Intel Xeon Gold 5122
Cisco Systems,"Cisco UCS C220 M5 (Intel Xeon Silver 4112, 2.60GHz)",16,8,2,4,2,357.0,385,Intel Xeon Silver 4112
Cisco Systems,"Cisco UCS C220 M5 (Intel Xeon Gold 6134, 3.20GHz)",32,16,2,8,2,1060.0,1120,Intel Xeon Gold 6134
Cisco Systems,"Cisco UCS C220 M5 (Intel Xeon Gold 6128, 3.40GHz)",24,12,2,6,2,819.0,866,Intel Xeon Gold 6128
Dell Inc.,"PowerEdge R740 (Intel Xeon Gold 6130, 2.10 GHz)",64,32,2,16,2,1510.0,Not Run,Intel Xeon Gold 6130
Dell Inc.,"PowerEdge R740 (Intel Xeon Gold 5118, 2.30 GHz)",48,24,2,12,2,1110.0,Not Run,Intel Xeon Gold 5118
Dell Inc.,"PowerEdge R740 (Intel Xeon Gold 5120, 2.20 GHz)",56,28,2,14,2,1280.0,Not Run,Intel Xeon Gold 5120
Dell Inc.,"PowerEdge R740 (Intel Xeon Gold 5122, 3.60 GHz)",16,8,2,4,2,540.0,Not Run,Intel Xeon Gold 5122
Dell Inc.,"PowerEdge R740 (Intel Xeon Gold 6126, 2.60 GHz)",48,24,2,12,2,1280.0,Not Run,Intel Xeon Gold 6126
Dell Inc.,"PowerEdge R740 (Intel Xeon Gold 6128, 3.40 GHz)",24,12,2,6,2,809.0,Not Run,Intel Xeon Gold 6128
Dell Inc.,"PowerEdge R740 (Intel Xeon Gold 6142, 2.60 GHz)",64,32,2,16,2,1690.0,Not Run,Intel Xeon Gold 6142
Dell Inc.,"PowerEdge R740 (Intel Xeon Gold 6132, 2.60 GHz)",56,28,2,14,2,1510.0,Not Run,Intel Xeon Gold 6132
Dell Inc.,"PowerEdge R740 (Intel Xeon Gold 6148, 2.40 GHz)",80,40,2,20,2,1950.0,Not Run,Intel Xeon Gold 6148
Dell Inc.,"PowerEdge R740 (Intel Xeon Gold 6134, 3.20 GHz)",32,16,2,8,2,1030.0,Not Run,Intel Xeon Gold 6134
Dell Inc.,"PowerEdge R740 (Intel Xeon Gold 6150, 2.70 GHz)",72,36,2,18,2,1920.0,Not Run,Intel Xeon Gold 6150
Dell Inc.,"PowerEdge R740 (Intel Xeon Gold 6136, 3.00 GHz)",48,24,2,12,2,1450.0,Not Run,Intel Xeon Gold 6136
Dell Inc.,"PowerEdge R740 (Intel Xeon Gold 6152, 2.10 GHz)",88,44,2,22,2,1970.0,Not Run,Intel Xeon Gold 6152
Dell Inc.,"PowerEdge R740 (Intel Xeon Gold 6138, 2.00 GHz)",80,40,2,20,2,1760.0,Not Run,Intel Xeon Gold 6138
Dell Inc.,"PowerEdge R740 (Intel Xeon Gold 6154, 3.00 GHz)",72,36,2,18,2,2050.0,Not Run,Intel Xeon Gold 6154
Dell Inc.,"PowerEdge R740 (Intel Xeon Gold 6140, 2.30 GHz)",72,36,2,18,2,1760.0,Not Run,Intel Xeon Gold 6140
Dell Inc.,"PowerEdge R740 (Intel Xeon Platinum 8153, 2.00 GHz)",64,32,2,16,2,1320.0,Not Run,Intel Xeon Platinum 8153
Dell Inc.,"PowerEdge R740 (Intel Xeon Platinum 8160, 2.10 GHz)",96,48,2,24,2,2140.0,Not Run,Intel Xeon Platinum 8160
Dell Inc.,"PowerEdge R740 (Intel Xeon Platinum 8164, 2.00 GHz)",104,52,2,26,2,2150.0,Not Run,Intel Xeon Platinum 8164
Dell Inc.,"PowerEdge R740 (Intel Xeon Platinum 8168, 2.70 GHz)",96,48,2,24,2,2430.0,Not Run,Intel Xeon Platinum 8168
Dell Inc.,"PowerEdge R740 (Intel Xeon Platinum 8176, 2.10 GHz)",112,56,2,28,2,2390.0,Not Run,Intel Xeon Platinum 8176
Dell Inc.,"PowerEdge R740 (Intel Xeon Platinum 8180M, 2.50 GHz)",112,56,2,28,2,2710.0,Not Run,Intel Xeon Platinum 8180M
Dell Inc.,"PowerEdge R940 (Intel Xeon Gold 5115, 2.40 GHz)",80,40,4,10,2,1840.0,1940,Intel Xeon Gold 5115
Dell Inc.,"PowerEdge R940 (Intel Xeon Gold 5118, 2.30 GHz)",96,48,4,12,2,2200.0,2330,Intel Xeon Gold 5118
Dell Inc.,"PowerEdge R940 (Intel Xeon Gold 5120, 2.20 GHz)",112,56,4,14,2,2460.0,2610,Intel Xeon Gold 5120
Dell Inc.,"PowerEdge R940 (Intel Xeon Gold 5122, 3.60 GHz)",32,16,4,4,2,1080.0,1150,Intel Xeon Gold 5122
Dell Inc.,"PowerEdge R940 (Intel Xeon Gold 6126, 2.60 GHz)",96,48,4,12,2,2520.0,2660,Intel Xeon Gold 6126
Dell Inc.,PowerEdge C6320P (Intel Xeon Phi 7230F 1.30 GHz),256,64,1,64,4,926.0,994,Intel Xeon Phi 7230F 1.30 GHz
Dell Inc.,"PowerEdge R640 (Intel Xeon Platinum 8180M, 2.50 GHz)",112,56,2,28,2,2670.0,Not Run,Intel Xeon Platinum 8180M
Dell Inc.,"PowerEdge R940 (Intel Xeon Gold 6128, 3.40 GHz)",48,24,4,6,2,1600.0,1690,Intel Xeon Gold 6128
Dell Inc.,"PowerEdge R740 (Intel Xeon Bronze 3104, 1.70 GHz)",12,12,2,6,1,246.0,Not Run,Intel Xeon Bronze 3104
Dell Inc.,"PowerEdge R740 (Intel Xeon Bronze 3106, 1.70 GHz)",16,16,2,8,1,329.0,Not Run,Intel Xeon Bronze 3106
Dell Inc.,"PowerEdge R940 (Intel Xeon Gold 6130, 2.10 GHz)",128,64,4,16,2,2920.0,3080,Intel Xeon Gold 6130
Dell Inc.,"PowerEdge R740 (Intel Xeon Silver 4108, 1.80 GHz)",32,16,2,8,2,631.0,Not Run,Intel Xeon Silver 4108
Dell Inc.,"PowerEdge R740 (Intel Xeon Silver 4110, 2.10 GHz)",32,16,2,8,2,697.0,Not Run,Intel Xeon Silver 4110
Dell Inc.,"PowerEdge R940 (Intel Xeon Gold 6132, 2.60 GHz)",112,56,4,14,2,2930.0,3090,Intel Xeon Gold 6132
Dell Inc.,"PowerEdge R740 (Intel Xeon Silver 4112, 2.60 GHz)",16,8,2,4,2,352.0,Not Run,Intel Xeon Silver 4112
Dell Inc.,"PowerEdge R740 (Intel Xeon Silver 4114, 2.20 GHz)",40,20,2,10,2,896.0,Not Run,Intel Xeon Silver 4114
Dell Inc.,"PowerEdge R740 (Intel Xeon Silver 4116, 2.10 GHz)",48,24,2,12,2,1040.0,Not Run,Intel Xeon Silver 4116
Dell Inc.,"PowerEdge R740 (Intel Xeon Gold 5115, 2.40 GHz)",40,20,2,10,2,972.0,Not Run,Intel Xeon Gold 5115
Dell Inc.,"PowerEdge R940 (Intel Xeon Gold 6134, 3.20 GHz)",64,32,4,8,2,2030.0,2150,Intel Xeon Gold 6134
Dell Inc.,"PowerEdge R940 (Intel Xeon Gold 6136, 3.00 GHz)",96,48,4,12,2,2860.0,3040,Intel Xeon Gold 6136
Dell Inc.,"PowerEdge R940 (Intel Xeon Gold 6138, 2.00 GHz)",160,80,4,20,2,3340.0,3530,Intel Xeon Gold 6138
Dell Inc.,"PowerEdge R940 (Intel Xeon Gold 6140, 2.30 GHz)",144,72,4,18,2,3370.0,3560,Intel Xeon Gold 6140
Dell Inc.,"PowerEdge R940 (Intel Xeon Gold 6142, 2.60 GHz)",128,64,4,16,2,3280.0,3450,Intel Xeon Gold 6142
Dell Inc.,"PowerEdge R940 (Intel Xeon Gold 6148, 2.40 GHz)",160,80,4,20,2,3730.0,3910,Intel Xeon Gold 6148
Dell Inc.,"PowerEdge R940 (Intel Xeon Gold 6150, 2.70 GHz)",144,72,4,18,2,3710.0,3900,Intel Xeon Gold 6150
Dell Inc.,"PowerEdge R940 (Intel Xeon Gold 6152, 2.10 GHz)",176,88,4,22,2,3820.0,4030,Intel Xeon Gold 6152
Dell Inc.,"PowerEdge R940 (Intel Xeon Platinum 8156, 3.60 GHz)",32,16,4,4,2,1080.0,1150,Intel Xeon Platinum 8156
Dell Inc.,"PowerEdge R940 (Intel Xeon Gold 6154, 3.00 GHz)",144,72,4,18,2,4040.0,4230,Intel Xeon Gold 6154
Dell Inc.,"PowerEdge R940 (Intel Xeon Platinum 8158, 3.00 GHz)",96,48,4,12,2,2870.0,3050,Intel Xeon Platinum 8158
Dell Inc.,"PowerEdge R940 (Intel Xeon Platinum 8153, 2.00 GHz)",128,64,4,16,2,2620.0,2770,Intel Xeon Platinum 8153
Dell Inc.,"PowerEdge R940 (Intel Xeon Platinum 8160, 2.10 GHz)",192,96,4,24,2,4160.0,4380,Intel Xeon Platinum 8160
Dell Inc.,"PowerEdge R940 (Intel Xeon Platinum 8164, 2.00 GHz)",208,104,4,26,2,4280.0,4480,Intel Xeon Platinum 8164
Dell Inc.,"PowerEdge R940 (Intel Xeon Platinum 8168, 2.70 GHz)",192,96,4,24,2,4770.0,4980,Intel Xeon Platinum 8168
Dell Inc.,"PowerEdge R940 (Intel Xeon Platinum 8180, 2.50 GHz)",224,112,4,28,2,5200.0,Not Run,Intel Xeon Platinum 8180
Dell Inc.,PowerEdge C6320P (Intel Xeon Phi 7210F 1.30 GHz),256,64,1,64,4,843.0,905,Intel Xeon Phi 7210F 1.30 GHz
Dell Inc.,"PowerEdge R740 (Intel Xeon Platinum 8170, 2.10 GHz)",104,52,2,26,2,2280.0,2390,Intel Xeon Platinum 8170
Dell Inc.,"PowerEdge R940 (Intel Xeon Platinum 8170, 2.10 GHz)",208,104,4,26,2,4420.0,4610,Intel Xeon Platinum 8170
Dell Inc.,"PowerEdge R740 (Intel Xeon Silver 4109T, 2.00 GHz)",32,16,2,8,2,641.0,Not Run,Intel Xeon Silver 4109T
Dell Inc.,"PowerEdge R740 (Intel Xeon Silver 4112, 2.60 GHz)",16,8,2,4,2,418.0,Not Run,Intel Xeon Silver 4112
Dell Inc.,"PowerEdge R740 (Intel Xeon Bronze 3106, 1.70 GHz)",16,16,2,8,1,432.0,Not Run,Intel Xeon Bronze 3106
Dell Inc.,"PowerEdge R740 (Intel Xeon Bronze 3104, 1.70 GHz)",12,12,2,6,1,325.0,Not Run,Intel Xeon Bronze 3104
Dell Inc.,"PowerEdge R740 (Intel Xeon Gold 5118, 2.30 GHz)",48,24,2,12,2,1140.0,Not Run,Intel Xeon Gold 5118
Dell Inc.,"PowerEdge R740 (Intel Xeon Platinum 8164, 2.00 GHz)",104,52,2,26,2,2230.0,Not Run,Intel Xeon Platinum 8164
Dell Inc.,"PowerEdge R740 (Intel Xeon Gold 5122, 3.60 GHz)",16,8,2,4,2,540.0,Not Run,Intel Xeon Gold 5122
Dell Inc.,"PowerEdge R740 (Intel Xeon Platinum 8176, 2.10 GHz)",112,56,2,28,2,2400.0,Not Run,Intel Xeon Platinum 8176
Dell Inc.,"PowerEdge C6420 (Intel Xeon Bronze 3106, 1.70 GHz)",16,16,2,8,1,327.0,351,Intel Xeon Bronze 3106
Dell Inc.,"PowerEdge C6420 (Intel Xeon Silver 4108, 1.80 GHz)",32,16,2,8,2,629.0,663,Intel Xeon Silver 4108
Dell Inc.,"PowerEdge C6420 (Intel Xeon Platinum 8164, 2.00 GHz)",104,52,2,26,2,2190.0,2270,Intel Xeon Platinum 8164
Dell Inc.,"PowerEdge C6420 (Intel Xeon Platinum 8176, 2.10 GHz)",112,56,2,28,2,2310.0,2410,Intel Xeon Platinum 8176
Dell Inc.,"PowerEdge C6420 (Intel Xeon Platinum 8176, 2.10 GHz)",112,56,2,28,2,2300.0,2410,Intel Xeon Platinum 8176
Dell Inc.,"PowerEdge C6420 (Intel Xeon Platinum 8168, 2.70 GHz)",96,48,2,24,2,2360.0,2460,Intel Xeon Platinum 8168
Dell Inc.,"PowerEdge C6420 (Intel Xeon Bronze 3104, 1.70 GHz)",12,12,2,6,1,276.0,287,Intel Xeon Bronze 3104
Dell Inc.,"PowerEdge C6420 (Intel Xeon Gold 5122, 3.60 GHz)",16,8,2,4,2,544.0,580,Intel Xeon Gold 5122
Dell Inc.,"PowerEdge C6420 (Intel Xeon Platinum 8160F, 2.10 GHz)",96,48,2,24,2,2110.0,2180,Intel Xeon Platinum 8160F
Dell Inc.,"PowerEdge C6420 (Intel Xeon Gold 6138F, 2.00 GHz)",80,40,2,20,2,1750.0,1840,Intel Xeon Gold 6138F
Dell Inc.,"PowerEdge C6420 (Intel Xeon Gold 6130, 2.10 GHz)",64,32,2,16,2,1520.0,1600,Intel Xeon Gold 6130
Dell Inc.,"PowerEdge C6420 (Intel Xeon Bronze 3106, 1.70 GHz)",16,16,2,8,1,393.0,409,Intel Xeon Bronze 3106
Dell Inc.,"PowerEdge C6420 (Intel Xeon Bronze 3104, 1.70 GHz)",12,12,2,6,1,275.0,286,Intel Xeon Bronze 3104
Dell Inc.,"PowerEdge C6420 (Intel Xeon Gold 6150, 2.70 GHz)",72,36,2,18,2,1850.0,1950,Intel Xeon Gold 6150
Dell Inc.,"PowerEdge C6420 (Intel Xeon Gold 6142, 2.60 GHz)",64,32,2,16,2,1620.0,1700,Intel Xeon Gold 6142
Dell Inc.,"PowerEdge C6420 (Intel Xeon Gold 6144, 3.50 GHz)",32,16,2,8,2,1040.0,1100,Intel Xeon Gold 6144
Dell Inc.,"PowerEdge C6420 (Intel Xeon Silver 4109T, 2.00 GHz)",32,16,2,8,2,633.0,665,Intel Xeon Silver 4109T
Dell Inc.,"PowerEdge C6320 (Intel Xeon E5-2690 v4, 2.60 GHz)",56,28,2,14,2,1290.0,1350,Intel Xeon E5-2690 v4
Dell Inc.,"PowerEdge C6320 (Intel Xeon E5-2637 v4, 3.50 GHz)",16,8,2,4,2,475.0,500,Intel Xeon E5-2637 v4
Dell Inc.,"PowerEdge C6420 (Intel Xeon Gold 6134, 3.20 GHz)",32,16,2,8,2,979.0,1030,Intel Xeon Gold 6134
Dell Inc.,"PowerEdge R830 (Intel Xeon E5-2698 v4, 2.20 GHz)",80,40,2,20,2,1490.0,1540,Intel Xeon E5-2698 v4
Dell Inc.,"PowerEdge C6320 (Intel Xeon E5-2630 v4, 2.20 GHz)",40,20,2,10,2,800.0,839,Intel Xeon E5-2630 v4
Dell Inc.,"PowerEdge C6420 (Intel Xeon Silver 4114, 2.20 GHz)",40,20,2,10,2,888.0,930,Intel Xeon Silver 4114
Dell Inc.,"PowerEdge C6420 (Intel Xeon Gold 6138, 2.00 GHz)",80,40,2,20,2,1730.0,1820,Intel Xeon Gold 6138
Dell Inc.,"PowerEdge C6420 (Intel Xeon Gold 5118, 2.30 GHz)",48,24,2,12,2,1140.0,1200,Intel Xeon Gold 5118
Dell Inc.,"PowerEdge C6420 (Intel Xeon Silver 4114, 2.20 GHz)",40,20,2,10,2,802.0,857,Intel Xeon Silver 4114
Dell Inc.,"PowerEdge C6420 (Intel Xeon Silver 4108, 1.80 GHz)",32,16,2,8,2,629.0,662,Intel Xeon Silver 4108
Dell Inc.,"PowerEdge C6420 (Intel Xeon Gold 5115, 2.40 GHz)",40,20,2,10,2,955.0,998,Intel Xeon Gold 5115
Dell Inc.,"PowerEdge C6420 (Intel Xeon Gold 6126, 2.60 GHz)",48,24,2,12,2,1280.0,1360,Intel Xeon Gold 6126
Dell Inc.,"PowerEdge C6420 (Intel Xeon Gold 5120, 2.20 GHz)",56,28,2,14,2,1250.0,1310,Intel Xeon Gold 5120
Dell Inc.,"PowerEdge C6420 (Intel Xeon Gold 6126F, 2.60 GHz)",48,24,2,12,2,1230.0,1330,Intel Xeon Gold 6126F
Dell Inc.,"PowerEdge C6420 (Intel Xeon Silver 4110, 2.10 GHz)",32,16,2,8,2,624.0,666,Intel Xeon Silver 4110
Dell Inc.,"PowerEdge C6420 (Intel Xeon Silver 4112, 2.60 GHz)",16,8,2,4,2,380.0,401,Intel Xeon Silver 4112
Dell Inc.,"PowerEdge R740 (Intel Xeon Silver 4116, 2.10 GHz)",48,24,2,12,2,1000.0,1060,Intel Xeon Silver 4116
Dell Inc.,"PowerEdge C6420 (Intel Xeon Gold 5122, 3.60 GHz)",16,8,2,4,2,481.0,506,Intel Xeon Gold 5122
Dell Inc.,"PowerEdge C6420 (Intel Xeon Gold 6126, 2.60 GHz)",48,24,2,12,2,1280.0,1360,Intel Xeon Gold 6126
Dell Inc.,"PowerEdge R640 (Intel Xeon Gold 6138, 2.00 GHz)",80,40,2,20,2,1780.0,1880,Intel Xeon Gold 6138
Dell Inc.,"PowerEdge C6420 (Intel Xeon Gold 6126F, 2.60 GHz)",48,24,2,12,2,1230.0,1330,Intel Xeon Gold 6126F
Dell Inc.,"PowerEdge R640 (Intel Xeon Gold 6140, 2.30 GHz)",72,36,2,18,2,1770.0,1860,Intel Xeon Gold 6140
Dell Inc.,"PowerEdge R640 (Intel Xeon Gold 6142, 2.60 GHz)",64,32,2,16,2,1710.0,1800,Intel Xeon Gold 6142
Dell Inc.,"PowerEdge R640 (Intel Xeon Gold 6150, 2.70 GHz)",72,36,2,18,2,1930.0,2020,Intel Xeon Gold 6150
Dell Inc.,"PowerEdge C6420 (Intel Xeon Gold 6142, 2.60 GHz)",64,32,2,16,2,1650.0,1740,Intel Xeon Gold 6142
Dell Inc.,"PowerEdge R640 (Intel Xeon Gold 6152, 2.10 GHz)",88,44,2,22,2,1990.0,2090,Intel Xeon Gold 6152
Dell Inc.,"PowerEdge C6420 (Intel Xeon Gold 6146, 3.20 GHz)",48,24,2,12,2,1460.0,1540,Intel Xeon Gold 6146
Dell Inc.,"PowerEdge R640 (Intel Xeon Platinum 8168, 2.70 GHz)",96,48,2,24,2,2450.0,2560,Intel Xeon Platinum 8168
Dell Inc.,"PowerEdge C6420 (Intel Xeon Gold 6148F, 2.40 GHz)",80,40,2,20,2,1900.0,1990,Intel Xeon Gold 6148F
Dell Inc.,"PowerEdge C6420 (Intel Xeon Gold 6128, 3.40 GHz)",24,12,2,6,2,805.0,856,Intel Xeon Gold 6128
Dell Inc.,"PowerEdge C6420 (Intel Xeon Platinum 8156, 3.60 GHz)",16,8,2,4,2,507.0,537,Intel Xeon Platinum 8156
Dell Inc.,"PowerEdge C6420 (Intel Xeon Gold 6150, 2.70 GHz)",72,36,2,18,2,1850.0,1950,Intel Xeon Gold 6150
Dell Inc.,"PowerEdge R640 (Intel Xeon Gold 6126, 2.60 GHz)",48,24,2,12,2,1320.0,1400,Intel Xeon Gold 6126
Dell Inc.,"PowerEdge R640 (Intel Xeon Gold 6128, 3.40 GHz)",24,12,2,6,2,809.0,856,Intel Xeon Gold 6128
Dell Inc.,"PowerEdge R640 (Intel Xeon Platinum 8153, 2.00 GHz)",64,32,2,16,2,1300.0,1390,Intel Xeon Platinum 8153
Dell Inc.,"PowerEdge R640 (Intel Xeon Gold 6130, 2.10 GHz)",64,32,2,16,2,1510.0,1600,Intel Xeon Gold 6130
Dell Inc.,"PowerEdge R640 (Intel Xeon Platinum 8164, 2.00 GHz)",104,52,2,26,2,2210.0,2330,Intel Xeon Platinum 8164
Dell Inc.,"PowerEdge R640 (Intel Xeon Gold 6132, 2.60 GHz)",56,28,2,14,2,1510.0,1590,Intel Xeon Gold 6132
Dell Inc.,"PowerEdge R640 (Intel Xeon Platinum 8176, 2.10 GHz)",112,56,2,28,2,2400.0,2520,Intel Xeon Platinum 8176
Dell Inc.,"PowerEdge C6420 (Intel Xeon Gold 5120, 2.20 GHz)",56,28,2,14,2,1250.0,1310,Intel Xeon Gold 5120
Dell Inc.,"PowerEdge C6420 (Intel Xeon Gold 5122, 3.60 GHz)",16,8,2,4,2,490.0,516,Intel Xeon Gold 5122
Dell Inc.,PowerEdge C6320P (Intel Xeon Phi 7250 1.40 GHz),272,68,1,68,4,1020.0,1090,Intel Xeon Phi 7250 1.40 GHz
Dell Inc.,"PowerEdge C6320P (Intel Xeon Phi 7290F, 1.50 GHz)",288,72,1,72,4,1130.0,1210,Intel Xeon Phi 7290F
Dell Inc.,"PowerEdge C6420 (Intel Xeon Gold 5118, 2.30 GHz)",48,24,2,12,2,1140.0,1200,Intel Xeon Gold 5118
Dell Inc.,"PowerEdge R640 (Intel Xeon Bronze 3104, 1.70 GHz)",12,12,2,6,1,325.0,Not Run,Intel Xeon Bronze 3104
Dell Inc.,"PowerEdge R640 (Intel Xeon Silver 4108, 1.80 GHz)",32,16,2,8,2,628.0,662,Intel Xeon Silver 4108
Dell Inc.,"PowerEdge R640 (Intel Xeon Silver 4109T, 2.00 GHz)",32,16,2,8,2,673.0,709,Intel Xeon Silver 4109T
Dell Inc.,"PowerEdge R640 (Intel Xeon Silver 4110, 2.10 GHz)",32,16,2,8,2,696.0,733,Intel Xeon Silver 4110
Dell Inc.,"PowerEdge R640 (Intel Xeon Silver 4112, 2.60 GHz)",16,8,2,4,2,417.0,438,Intel Xeon Silver 4112
Dell Inc.,"PowerEdge R640 (Intel Xeon Silver 4116, 2.10 GHz)",48,24,2,12,2,1030.0,1080,Intel Xeon Silver 4116
Dell Inc.,"PowerEdge R640 (Intel Xeon Gold 5122, 3.60 GHz)",16,8,2,4,2,541.0,571,Intel Xeon Gold 5122
Dell Inc.,"PowerEdge R640 (Intel Xeon Gold 5118, 2.30 GHz)",48,24,2,12,2,1140.0,1200,Intel Xeon Gold 5118
Dell Inc.,"PowerEdge R640 (Intel Xeon Gold 5120, 2.20 GHz)",56,28,2,14,2,1290.0,1350,Intel Xeon Gold 5120
Dell Inc.,"PowerEdge R640 (Intel Xeon Gold 5115, 2.40 GHz)",40,20,2,10,2,976.0,Not Run,Intel Xeon Gold 5115
Dell Inc.,"PowerEdge C6420 (Intel Xeon Platinum 8168, 2.70 GHz)",96,48,2,24,2,2360.0,2460,Intel Xeon Platinum 8168
Dell Inc.,"PowerEdge R640 (Intel Xeon Gold 6136, 3.00 GHz)",48,24,2,12,2,1460.0,Not Run,Intel Xeon Gold 6136
Dell Inc.,"PowerEdge R640 (Intel Xeon Gold 6148, 2.40 GHz)",80,40,2,20,2,1950.0,Not Run,Intel Xeon Gold 6148
Dell Inc.,"PowerEdge C6420 (Intel Xeon Platinum 8168, 2.70 GHz)",96,48,2,24,2,2360.0,2460,Intel Xeon Platinum 8168
Dell Inc.,"PowerEdge R640 (Intel Xeon Bronze 3106, 1.70 GHz)",16,16,2,8,1,433.0,Not Run,Intel Xeon Bronze 3106
Dell Inc.,"PowerEdge R740 (Intel Xeon Gold 6144, 3.50 GHz)",32,16,2,8,2,1090.0,Not Run,Intel Xeon Gold 6144
Dell Inc.,"PowerEdge R640 (Intel Xeon Gold 6146, 3.20 GHz)",48,24,2,12,2,1540.0,Not Run,Intel Xeon Gold 6146
Dell Inc.,"PowerEdge R640 (Intel Xeon Platinum 8170, 2.10 GHz)",104,52,2,26,2,2300.0,2400,Intel Xeon Platinum 8170
Dell Inc.,"PowerEdge R640 (Intel Xeon Platinum 8160, 2.10 GHz)",96,48,2,24,2,2170.0,Not Run,Intel Xeon Platinum 8160
Dell Inc.,"PowerEdge R640 (Intel Xeon Gold 6154, 3.00 GHz)",72,36,2,18,2,2040.0,Not Run,Intel Xeon Gold 6154
Dell Inc.,"PowerEdge R640 (Intel Xeon Gold 6144, 3.50 GHz)",32,16,2,8,2,1120.0,Not Run,Intel Xeon Gold 6144
